"","id","created_time","snippet","headline","news_desk","company_name"
"475",5,"2009-04-20T22:50:26+0000","As the market shifts away from carbonated beverages, Pepsi’s move unwinds a decade-long strategy of separating bottling from its main soft-drink business.","Pepsi Offers to Buy All Shares of 2 Main Bottlers","Business","Coca-Cola"
"476",6,"2009-03-18T16:23:59+0000","","Chinese M&A Loses Some of Its Fizz","Business","Coca-Cola"
"477",7,"2009-02-09T04:46:18+0000","Economic events for the week of Feb. 9, 2009.","Looking Ahead","Business","Coca-Cola"
"478",8,"2009-03-31T20:46:26+0000","If you happen to be gallery-hopping in Ottawa this weekend, stop by Canteen for yet another celebration, discussion and deconstruction of the Kaiser. There will be lots of Coca-Cola — Karl’s favorite — on hand. No word on the horse-meat canapes. I...","Canadian Lager","TStyle","Coca-Cola"
"479",9,"2009-11-19T21:46:08+0000","The “30 Rock” actress poked fun of the heads of NBC Universal and General Electric, as well as her look-alike, Sarah Palin.","At Ad Council Dinner, Tart Humor From Tina Fey","","Coca-Cola"
"480",10,"2009-03-18T07:51:45+0000","At $2.4 billion, Coca-Cola’s bid for the China Huiyuan Juice Company would been the largest takeover by a foreign company of a mainland Chinese firm.","China Blocks Coke Bid for Juice Maker","Business","Coca-Cola"
"481",1,"2009-03-18T07:51:45+0000","At $2.4 billion, Coca-Cola’s bid for the China Huiyuan Juice Company would been the largest takeover by a foreign company of a mainland Chinese firm.","China Blocks Coke Bid for Juice Maker","Business","Coca-Cola"
"482",2,"2009-01-14T19:01:04+0000","Denny’s, the restaurant chain, is becoming a Super Bowl advertiser for the first time.","Denny’s Becomes a Super Bowl Advertiser","Media","Coca-Cola"
"483",3,"2009-06-01T11:08:21+0000","Kleiner Perkins Caufield &#038; Byers, one of Silicon Valley's top venture capital firms, is betting that a cap-and-trade law or carbon tax on emissions will open the door for a new kind of software company.","Start-Up Prepares to Track Carbon","None","Coca-Cola"
"484",4,"2009-06-01T11:08:21+0000","Kleiner Perkins Caufield & Byers, one of Silicon Valley’s top venture capital firms, is betting that a cap-and-trade law or carbon tax on emissions will open the door for a new kind of software company.","Start-Up Prepares to Track Carbon","Business","Coca-Cola"
"485",5,"2009-01-23T01:08:59+0000","For advertisers, Super Bowl ads are just part of overall marketing campaigns.","Making Every Second, or $100,000, Count","Business","Coca-Cola"
"486",6,"2009-03-23T11:20:03+0000","","China Still Welcomes Foreign Investment, Minister Says","Business","Coca-Cola"
"487",7,"2009-04-27T11:16:03+0000","","Japan’s Kirin Buys Australian Brewer Lion Nathan","Business","Coca-Cola"
"488",8,"2009-04-23T11:10:24+0000","","Japan’s Kirin Bids for Rest of Australian Brewer","Business","Coca-Cola"
"489",9,"2009-08-05T00:13:26+0000","The giant beverage company says the combination will allow it to respond more quickly to changing consumer tastes.","PepsiCo to Pay $7.8 Billion to Buy Its Two Top Bottlers","Business","Coca-Cola"
"490",10,"2009-03-19T16:00:43+0000","Coca-Cola‘s board was a thirsty bunch last year: The company’s latest proxy shows it provided $12,500 in free products to directors, up nearly 80 percent from 2007.","A Drinking Binge on Coke’s Board","Business","Coca-Cola"
"491",1,"2009-04-07T07:32:47+0000","Richard Petty, the 71-year-old king of stock-car racing, said he would field a car in the Indianapolis 500 for the first time on May 24. John Andretti will drive the car, which will carry Petty’s famous No. 43 and a red and blue paint scheme simil...","Petty Car for Indy 500","Sports","Coca-Cola"
"492",2,"2009-10-13T15:21:31+0000","Spanish advertising agencies have joined forces for an event to acquaint the United States with their work.","How Do You Say ‘Madison Avenue’ in Spanish?","Media","Coca-Cola"
"493",3,"2009-10-13T15:21:31+0000","Spanish advertising agencies have joined forces for an event to acquaint the United States with their work.","How Do You Say 'Madison Avenue' in Spanish?","None","Coca-Cola"
"494",4,"2009-02-17T17:07:01+0000","Q & A with Stuart Elliott.","Q & A with Stuart Elliott","Business","Coca-Cola"
"495",5,"2009-07-10T11:13:40+0000","Twitter may not have figured out a way to make money from its business yet, but that isn’t stopping spin-offs of the microblogger.","CoTweet Raises $1 Million","Business","Coca-Cola"
"496",6,"2009-03-19T11:10:07+0000","","China Says Rejection of Juice Deal No Blow to Open Trade","Business","Coca-Cola"
"497",7,"2009-02-04T12:27:28+0000","","Buffett Pays Low for Another Icon","Business","Coca-Cola"
"498",8,"2009-03-09T15:08:12+0000","In the media: a defense of foie gras, Coke’s carbon footprint and a millionaire’s great tip.","Foie Gras, Coke and a Big Tip","","Coca-Cola"
"499",9,"2009-07-10T11:13:40+0000","Twitter may not have figured out a way to make money from its business yet, but that isn't stopping spin-offs of the microblogger.","CoTweet Raises $1 Million","None","Coca-Cola"
"500",10,"2009-09-17T19:51:13+0000","Should sugary drinks be taxed to discourage consumption and raise money for health care? Or is a tax on your favorite cola going too far?.","Should Sugary Drinks Be Taxed?","None","Coca-Cola"
"501",1,"2009-03-19T11:10:07+0000","","China Says Rejection of Juice Deal No Blow to Open Trade","Business","Coca-Cola"
"502",2,"2009-05-22T21:07:03+0000","Kind leading men, an aw-shucks American Idol, cute advertising: smiles are spreading across the culture. Have a nice day.","Back by Popular Demand","Styles","Coca-Cola"
"503",3,"2009-02-02T04:06:30+0000","Some off-the-radar commercials appear during the fourth quarter.","Some Late Surprises — in Super Bowl Ads","","Coca-Cola"
"504",4,"2009-11-02T18:05:07+0000","Cars.com will run a 60-second commercial during the game, the latest evidence that marketers are still interested despite the economy.","CBS Finds Some Super Bowl Sales Success","Media","Coca-Cola"
"505",5,"2009-09-17T19:51:13+0000","Should sugary drinks be taxed to discourage consumption and raise money for health care? Or is a tax on your favorite cola going too far?","Should Sugary Drinks Be Taxed?","Science","Coca-Cola"
"506",6,"2009-02-05T20:12:08+0000","","Steelers 27, Cardinals 23, Madison Avenue ?","Media","Coca-Cola"
"507",7,"2009-09-24T18:52:35+0000","Dr Pepper makes a guest appearance on “Mad Men.”","On TV, a ‘Mad’ Dr","Media","Coca-Cola"
"508",8,"2009-09-24T18:52:35+0000","Dr Pepper makes a guest appearance on ""Mad Men."".","On TV, a 'Mad' Dr","None","Coca-Cola"
"509",9,"2009-12-31T17:18:57+0000","Media highlights from today’s edition of The New York Times.","Speed Read for Thursday","Media","Coca-Cola"
"510",10,"2009-09-04T02:29:32+0000","The European Union threatened to impose tariffs on a material used in plastic bottles, saying European producers may be victims of subsidies and price undercutting.","Sanctions Threatened Against Plastics Producers","Business","Coca-Cola"
"511",1,"2009-09-24T18:52:35+0000","Dr Pepper makes a guest appearance on ""Mad Men."".","On TV, a 'Mad' Dr","None","Coca-Cola"
"512",2,"2009-09-23T15:21:12+0000","More thoughts on a tax to prevent people from drinking cola.","Following Up on a Sugary Tax That’s Hard to Swallow","","Coca-Cola"
"513",3,"2009-10-13T19:30:56+0000","Michael Jackson's new song ""This Is It"" could prove a significant payday for Paul Anka.","Royalties for Paul Anka in Jackson Song","None","Coca-Cola"
"514",4,"2009-12-17T02:09:04+0000","“Lucky Thompson might have generated a more complete understanding of jazz in the 20th century,” <a href=""http://www.nytimes.com/2009/12/17/arts/music/17reed.htm?8ur&emc=url"">Ben Ratliff writes</a> of the often overlooked tenor and soprano saxopho...","Get Lucky","Culture","Coca-Cola"
"515",5,"2009-12-03T05:00:00+0000","","Tropicana discovers some buyers are passionate about packaging","IHT News","Coca-Cola"
"516",6,"2009-10-02T08:39:12+0000","Fernando and Humberto Campana are iconoclasts at heart: their fruit bowl for the French porcelain company Bernardaud was a mass of disembodied baby-doll limbs. Still, when Lacoste approached them to create limited-edition polos for its fourth annu...","What a Croc! Lacoste Goes Wild","TStyle","Coca-Cola"
"517",7,"2009-09-29T20:15:13+0000","Eight major advertisers, which together spend an estimated $500 million each year on market research, agree to take part in tests to help determine the quality of online research.","Big Advertisers Agree to Tests of Online Research","Media","Coca-Cola"
"518",8,"2009-10-13T21:47:28+0000","Michael Jackson’s posthumous new song “This Is It” could prove a significant payday for Paul Anka, near right. Though the song had been advertised as an unheard recording left behind by Mr. Jackson  and written by him alone  it became clear afte...","Anka Will Receive Royalties for Jackson Song","Culture","Coca-Cola"
"519",9,"2009-02-03T05:00:00+0000","","Close Super Bowl helps late-game spots","IHT News","Coca-Cola"
"520",10,"2009-10-26T11:11:41+0000","Heineken, the Dutch brewer, has held discussions to buy the brewing operations of Mexican conglomerate Femsa, estimated to be worth about $7.5 billion, The Financial Times reported.","Heineken Said to Thirst for Femsa","Business","Coca-Cola"
"521",1,"2009-09-29T20:15:13+0000","Eight major advertisers, which together spend an estimated $500 million each year on market research, agree to take part in tests to help determine the quality of online research.","Big Advertisers Agree to Tests of Online Research","Media","Coca-Cola"
"522",2,"2009-11-19T12:39:12+0000","Your Jokes | The N.F.L. is trying to crack down on the number of drunken fans by limiting tailgaiting to three and a half hours. Great idea! Now the fans will get drunk first and then drive to the stadium. — Wendel Potter","‘Huge Global Sales’","","Coca-Cola"
"523",3,"2009-12-03T05:00:00+0000","","Tropicana discovers some buyers are passionate about packaging","IHT News","Coca-Cola"
"524",4,"2009-02-20T05:00:00+0000","","Oscars get cold shoulder from advertisers","IHT News","Coca-Cola"
"525",5,"2009-09-23T15:21:12+0000","More thoughts on a tax to prevent people from drinking cola.","Following Up on a Sugary Tax That's Hard to Swallow","None","Coca-Cola"
"526",6,"2009-10-13T19:30:56+0000","Michael Jackson’s new song “This Is It” could prove a significant payday for Paul Anka.","Paul Anka to Get Half the Royalties for the New Michael Jackson Song","Culture","Coca-Cola"
"527",7,"2009-02-18T20:31:14+0000","Ann Hampton Callaway’s self-reinvention from a lachrymose piano-bar chanteuse into a jazz swinger progressed a step further on Tuesday at Dizzy’s Club Coca Cola.","Toughening Up Some Tunes","Culture","Coca-Cola"
"528",8,"2009-09-29T20:15:13+0000","Eight major advertisers, which together spend an estimated $500 million each year on market research, agree to take part in tests to help determine the quality of online research.","Big Advertisers Agree to Tests of Online Research","None","Coca-Cola"
"529",9,"2009-02-23T01:47:18+0000","Accounts.","Accounts, People & Miscellany","Business","Coca-Cola"
"530",10,"2009-03-20T22:21:37+0000","Tierney Sutton performed songs from her newest album, “Desire,” at Dizzy’s Club Coca-Cola on Wednesday.","Songs in the Key of G, for Greedy","Culture","Coca-Cola"
"531",1,"2009-10-07T21:35:02+0000","The fast-food chain is expected to promote the realness of its food as part of a comprehensive brand makeover.","Wendy’s to Start Keeping It ‘Real’","Media","Coca-Cola"
"532",2,"2009-03-20T22:21:37+0000","Tierney Sutton performed songs from her newest album, “Desire,” at Dizzy’s Club Coca-Cola on Wednesday.","Songs in the Key of G, for Greedy","Culture","Coca-Cola"
"533",3,"2009-10-02T09:07:26+0000","Royal Bank of Scotland, the part-nationalized British bank, announced Friday that it had completed an overhaul of its board with the appointment of two non-executive directors.","Royal Bank of Scotland Fills Last Two Slots on Board","None","Coca-Cola"
"534",4,"2009-02-01T23:20:31+0000","On Saturday, NBC finally sold all the commercial time it planned to peddle to advertisers during the game.","Commercials Ready for Kickoff","None","Coca-Cola"
"535",5,"2009-10-08T17:38:31+0000","Hidden beneath a grocer's vintage sign, an even older sign.","Storefront Marquee as Time Capsule","None","Coca-Cola"
"536",6,"2009-02-23T01:27:23+0000","PepsiCo Americas Beverages is bowing to public demand and scrapping the changes made to a flagship product, Tropicana Pure Premium orange juice.","Tropicana Discovers Some Buyers Are Passionate About Packaging","Business","Coca-Cola"
"537",7,"2009-10-02T09:07:26+0000","Royal Bank of Scotland, the part-nationalized British bank, announced Friday that it had completed an overhaul of its board with the appointment of two non-executive directors.","Royal Bank of Scotland Fills Last Two Slots on Board","Business","Coca-Cola"
"538",8,"2009-02-01T23:20:31+0000","On Saturday, NBC finally sold all the commercial time it planned to peddle to advertisers during the game.","Commercials Ready for Kickoff","","Coca-Cola"
"539",9,"2009-01-19T01:26:48+0000","The Source hopes to gain more than it loses by chasing mainstream advertisers that do not want their ads alongside the adults-only kind.","Hip-Hop Magazine No Longer Accepts Ads for Lewd Products","Business","Coca-Cola"
"540",10,"2009-02-20T01:04:31+0000","Several sponsors from last year will bypass this show, and ad prices are estimated to be lower.","Marketers Soft-Pedal the Oscars This Year","Business","Coca-Cola"
"541",1,"2009-12-31T00:03:10+0000","Coke made a Facebook application that scans facial photographs and tries to find matching images while promoting Coke Zero.","Seeking a Familiar Face and Finding a Coke","Business","Coca-Cola"
"542",2,"2009-12-28T17:16:31+0000","In part one of his 2009 year in review, the Deal Professor examines the general trends of what he predicts will be a flatter deal-making landscape for some time to come.","The Deal Professor’s 2009 in Review, Part I: No Exit","Business","Coca-Cola"
"543",3,"2009-12-06T02:05:25+0000","Major U.S. companies are now a force for environmental progress.","Will Big Business Save the Earth?","OpEd","Coca-Cola"
"544",4,"2009-10-20T18:51:26+0000","Growth of its soft drinks was strong in emerging markets and sales rose slightly.","Profit Edges Up at Coke, but Sales Stall in North America","Business","Coca-Cola"
"545",5,"2009-10-08T17:44:27+0000","An American icon’s Mexican formula develops a devoted following.","Cult Classic","Magazine","Coca-Cola"
"546",6,"2009-09-15T08:07:54+0000","The company said Tuesday that a second manager who worked in a Shanghai bottling plant has been detained on suspicion of accepting bribes or kickbacks.","Coca-Cola Says Another Former Worker Is Detained in China","Business","Coca-Cola"
"547",7,"2009-09-14T01:06:13+0000","Though corruption is pervasive in China, very few executives at foreign multinationals have been detained or arrested. That may be changing.","In Shanghai, Police Detain Former Worker at Coca-Cola","Business","Coca-Cola"
"548",8,"2009-09-25T06:51:15+0000","The case is related to a bribery investigation that has led to arrests of two former Coca-Cola workers, the state-run media reports.","Ex-N.B.A. Employee Detained in China","Business","Coca-Cola"
"549",9,"2009-03-27T09:00:44+0000","Ethiopia’s dwindling supply of “the pause that refreshes.”","Coca-Cola Drought","","Coca-Cola"
"550",10,"2009-04-22T00:53:27+0000","The failure of a $2.3 billion deal for a Chinese juice company made has cash available to the company.","Coca-Cola May Consider Buybacks","Business","Coca-Cola"
"551",1,"2009-01-31T00:58:53+0000","After 24 years, one of the most famous blunders in marketing history is quietly coming to end.","Coca-Cola Deleting ‘Classic’ From Coke Label","Business","Coca-Cola"
"552",2,"2009-04-22T10:41:08+0000","","Coca-Cola May Consider Buybacks","Business","Coca-Cola"
"553",3,"2009-02-01T05:00:00+0000","","Coca-Cola to drop 'Classic' label in U.S.","IHT News","Coca-Cola"
"554",4,"2009-04-23T15:24:27+0000","","Coca-Cola Reopens Talks With Huiyuan, Reports Say","Business","Coca-Cola"
"555",5,"2009-03-25T10:17:35+0000","","China Says Coca-Cola Could Have Abused Juice Deal","Business","Coca-Cola"
"556",6,"2009-02-10T12:15:52+0000","","Lion Nathan Cans $4.9 Billion Bid for Coca-Cola Amatil","Business","Coca-Cola"
"557",7,"2009-02-09T05:00:00+0000","","Lion Nathan abandons $4.9 billion bid for Coca-Cola Amatil","IHT News","Coca-Cola"
"558",8,"2009-02-09T05:00:00+0000","","Lion Nathan abandons $4.9 billion bid for Coca-Cola Amatil","IHT News","Coca-Cola"
"559",9,"2009-02-09T05:00:00+0000","","Lion Nathan abandons $4.9 billion bid for Coca-Cola Amatil","IHT News","Coca-Cola"
"560",10,"2009-07-30T23:49:40+0000","Quebec is one of the few places in the world where Pepsi holds a larger market share than Coca-Cola.","In a Quebecer’s Heart, Pepsi Occupies a Special Place","Business","Coca-Cola"
"561",1,"2009-07-16T01:12:50+0000","Commercials for Coca-Cola are sometimes so completely shrouded by storytelling that viewers can make a game of brand-spotting.","Marketing a Drink, but Never by Name","Business","Coca-Cola"
"562",2,"2009-07-10T17:59:23+0000","Sales of two-ounce “energy shots” with a concentrated dose of caffeine are soaring in the middle of a recession.","‘Energy Shots’ Stimulate Power Drink Sales","Business","Coca-Cola"
"563",3,"2009-12-14T04:13:03+0000","To the Editor:.","Going Green for the Public Good, or Corporate?","Letters","Coca-Cola"
"564",4,"2009-12-13T01:43:03+0000","To the Editor:.","How Green Is That Big Company?","Letters","Coca-Cola"
"565",5,"2009-09-25T05:00:00+0000","The case is related to a bribery investigation that has led to arrests of two former Coca-Cola workers, the state-run media reports.","Ex-N.B.A. Employee Detained in China","Business / Global Business","Coca-Cola"
"566",6,"2009-09-21T00:08:15+0000","To the Editor:.","Considering a Tax on That Can of Soda","Letters","Coca-Cola"
"567",7,"2009-03-20T11:32:37+0000","","China Says Coke Case Won’t Hurt Rio Tinto Bid","Business","Coca-Cola"
"568",8,"2009-01-20T16:50:23+0000","Q & A with Stuart Elliott.","Q & A with Stuart Elliott","Business","Coca-Cola"
"569",9,"2009-07-01T22:51:14+0000","The 50th anniversary of a famous confrontation between capitalism and Communism is soon to be commemorated, with a principal from the capitalist side returning to reminisce.","Pepsi: Official Soda of the Cold War","Media","Coca-Cola"
"570",10,"2009-04-21T00:17:37+0000","PepsiCo’s offer of $6 billion to buy back the bottling companies it sold in the late 1990s is a smart move in light of changes in its business.","A PepsiCo Deal Comes Full Circle","Business","Coca-Cola"
"571",1,"2009-11-02T05:00:00+0000","","Profit slips at Coke on stronger dollar","IHT News","Coca-Cola"
"572",2,"2009-07-01T22:51:14+0000","The 50th anniversary of a famous confrontation between capitalism and Communism is soon to be commemorated, with a principal from the capitalist side returning to reminisce.","Pepsi: Official Soda of the Cold War","None","Coca-Cola"
"573",3,"2009-06-09T18:37:30+0000","Warburg Pincus reportedly exited its stake in the Chinese juice company Huiyuan, making it the first major shareholder to withdraw since China blocked Huiyuan’s sale to Coca-Cola.","Warburg Pincus Said to Quit Huiyuan Investment","Business","Coca-Cola"
"574",4,"2009-06-09T18:37:30+0000","Warburg Pincus reportedly exited its stake in the Chinese juice company Huiyuan, making it the first major shareholder to withdraw since China blocked Huiyuan's sale to Coca-Cola.","Warburg Pincus Said to Quit Huiyuan Investment","None","Coca-Cola"
"575",5,"2009-03-18T12:18:05+0000","","China Rejects Coke Bid for Juice Maker","Business","Coca-Cola"
"576",6,"2009-02-23T05:00:00+0000","","Waning days of an Indian soda pop","IHT News","Coca-Cola"
"577",7,"2009-02-18T11:58:34+0000","Even the billionaire Bill Gates may be feeling the pinch these days. The value of Mr. Gates's investments fell by $3 billion, or almost 20 percent, in the fourth quarter as the worst financial crisis in decades and a deepening recession hammered s...","Bill Gates's Investments Take a Hit","None","Coca-Cola"
"578",8,"2009-07-06T17:27:20+0000","A United States trade official said Monday that China’s government had not unfairly used a new anti-monopoly law to block a proposed deal by Coca-Cola.","China’s Coke Ruling Not Abusive, F.T.C. Official Says","Business","Coca-Cola"
"579",9,"2009-07-06T17:27:20+0000","A United States trade official said Monday that China's government had not unfairly used a new anti-monopoly law to block a proposed deal by Coca-Cola.","China's Coke Ruling Not Abusive, F.T.C. Official Says","None","Coca-Cola"
"580",10,"2009-01-12T17:40:16+0000","Q & A with Stuart Elliott.","Q & A with Stuart Elliott","Business","Coca-Cola"
"581",1,"2009-01-12T17:40:16+0000","Q & A with Stuart Elliott.","Q & A with Stuart Elliott","Business","Coca-Cola"
"582",2,"2009-02-18T11:58:34+0000","","Bill Gates’s Investments Take a Hit","Business","Coca-Cola"
"583",3,"2009-04-21T11:06:09+0000","","A PepsiCo Deal Comes Full Circle","Business","Coca-Cola"
"584",4,"2009-02-19T22:54:46+0000","The Coca-Cola Company will be one advertiser running commercials on ABC on Sunday, during the 80th annual Academy Awards.
","Diet Coke Commercial","","Coca-Cola"
"585",5,"2009-02-09T04:46:18+0000","Economic events for the week of Feb. 9, 2009.","Looking Ahead","Business","Coca-Cola"
"586",6,"2009-03-31T20:46:26+0000","If you happen to be gallery-hopping in Ottawa this weekend, stop by Canteen for yet another celebration, discussion and deconstruction of the Kaiser. There will be lots of Coca-Cola — Karl’s favorite — on hand. No word on the horse-meat canapes. I...","Canadian Lager","TStyle","Coca-Cola"
"587",7,"2009-11-19T21:46:08+0000","The “30 Rock” actress poked fun of the heads of NBC Universal and General Electric, as well as her look-alike, Sarah Palin.","At Ad Council Dinner, Tart Humor From Tina Fey","","Coca-Cola"
"588",8,"2009-04-20T22:50:26+0000","As the market shifts away from carbonated beverages, Pepsi’s move unwinds a decade-long strategy of separating bottling from its main soft-drink business.","Pepsi Offers to Buy All Shares of 2 Main Bottlers","Business","Coca-Cola"
"589",9,"2009-03-18T16:23:59+0000","","Chinese M&A Loses Some of Its Fizz","Business","Coca-Cola"
"590",10,"2009-03-18T07:51:45+0000","At $2.4 billion, Coca-Cola’s bid for the China Huiyuan Juice Company would been the largest takeover by a foreign company of a mainland Chinese firm.","China Blocks Coke Bid for Juice Maker","Business","Coca-Cola"
"591",1,"2009-03-18T07:51:45+0000","At $2.4 billion, Coca-Cola’s bid for the China Huiyuan Juice Company would been the largest takeover by a foreign company of a mainland Chinese firm.","China Blocks Coke Bid for Juice Maker","Business","Coca-Cola"
"592",2,"2009-01-14T19:01:04+0000","Denny’s, the restaurant chain, is becoming a Super Bowl advertiser for the first time.","Denny’s Becomes a Super Bowl Advertiser","Media","Coca-Cola"
"593",3,"2009-06-01T11:08:21+0000","Kleiner Perkins Caufield &#038; Byers, one of Silicon Valley's top venture capital firms, is betting that a cap-and-trade law or carbon tax on emissions will open the door for a new kind of software company.","Start-Up Prepares to Track Carbon","None","Coca-Cola"
"594",4,"2009-06-01T11:08:21+0000","Kleiner Perkins Caufield & Byers, one of Silicon Valley’s top venture capital firms, is betting that a cap-and-trade law or carbon tax on emissions will open the door for a new kind of software company.","Start-Up Prepares to Track Carbon","Business","Coca-Cola"
"595",5,"2009-01-23T01:08:59+0000","For advertisers, Super Bowl ads are just part of overall marketing campaigns.","Making Every Second, or $100,000, Count","Business","Coca-Cola"
"596",6,"2009-03-23T11:20:03+0000","","China Still Welcomes Foreign Investment, Minister Says","Business","Coca-Cola"
"597",7,"2009-04-27T11:16:03+0000","","Japan’s Kirin Buys Australian Brewer Lion Nathan","Business","Coca-Cola"
"598",8,"2009-04-23T11:10:24+0000","","Japan’s Kirin Bids for Rest of Australian Brewer","Business","Coca-Cola"
"599",9,"2009-08-05T00:13:26+0000","The giant beverage company says the combination will allow it to respond more quickly to changing consumer tastes.","PepsiCo to Pay $7.8 Billion to Buy Its Two Top Bottlers","Business","Coca-Cola"
"600",10,"2009-03-19T16:00:43+0000","Coca-Cola‘s board was a thirsty bunch last year: The company’s latest proxy shows it provided $12,500 in free products to directors, up nearly 80 percent from 2007.","A Drinking Binge on Coke’s Board","Business","Coca-Cola"
"601",1,"2009-03-19T16:00:43+0000","Coca-Cola‘s board was a thirsty bunch last year: The company’s latest proxy shows it provided $12,500 in free products to directors, up nearly 80 percent from 2007.","A Drinking Binge on Coke’s Board","Business","Coca-Cola"
"602",2,"2009-10-13T15:21:31+0000","Spanish advertising agencies have joined forces for an event to acquaint the United States with their work.","How Do You Say ‘Madison Avenue’ in Spanish?","Media","Coca-Cola"
"603",3,"2009-10-13T15:21:31+0000","Spanish advertising agencies have joined forces for an event to acquaint the United States with their work.","How Do You Say 'Madison Avenue' in Spanish?","None","Coca-Cola"
"604",4,"2009-02-17T17:07:01+0000","Q & A with Stuart Elliott.","Q & A with Stuart Elliott","Business","Coca-Cola"
"605",5,"2009-09-17T19:51:13+0000","Should sugary drinks be taxed to discourage consumption and raise money for health care? Or is a tax on your favorite cola going too far?.","Should Sugary Drinks Be Taxed?","None","Coca-Cola"
"606",6,"2009-02-04T12:27:28+0000","","Buffett Pays Low for Another Icon","Business","Coca-Cola"
"607",7,"2009-07-06T16:39:15+0000","Storeboard, a company that specializes in selling ads on the security pedestals at the entrances and exits of stores, is expanding with a big new contract.","Putting Ads on a Pedestal (Literally)","None","Coca-Cola"
"608",8,"2009-07-10T11:13:40+0000","Twitter may not have figured out a way to make money from its business yet, but that isn't stopping spin-offs of the microblogger.","CoTweet Raises $1 Million","None","Coca-Cola"
"609",9,"2009-03-09T15:08:12+0000","In the media: a defense of foie gras, Coke’s carbon footprint and a millionaire’s great tip.","Foie Gras, Coke and a Big Tip","","Coca-Cola"
"610",10,"2009-07-10T11:13:40+0000","Twitter may not have figured out a way to make money from its business yet, but that isn’t stopping spin-offs of the microblogger.","CoTweet Raises $1 Million","Business","Coca-Cola"
"611",1,"2009-03-19T11:10:07+0000","","China Says Rejection of Juice Deal No Blow to Open Trade","Business","Coca-Cola"
"612",2,"2009-05-22T21:07:03+0000","Kind leading men, an aw-shucks American Idol, cute advertising: smiles are spreading across the culture. Have a nice day.","Back by Popular Demand","Styles","Coca-Cola"
"613",3,"2009-02-02T04:06:30+0000","Some off-the-radar commercials appear during the fourth quarter.","Some Late Surprises — in Super Bowl Ads","","Coca-Cola"
"614",4,"2009-11-02T18:05:07+0000","Cars.com will run a 60-second commercial during the game, the latest evidence that marketers are still interested despite the economy.","CBS Finds Some Super Bowl Sales Success","Media","Coca-Cola"
"615",5,"2009-09-17T19:51:13+0000","Should sugary drinks be taxed to discourage consumption and raise money for health care? Or is a tax on your favorite cola going too far?","Should Sugary Drinks Be Taxed?","Science","Coca-Cola"
"616",6,"2009-02-05T20:12:08+0000","","Steelers 27, Cardinals 23, Madison Avenue ?","Media","Coca-Cola"
"617",7,"2009-09-24T18:52:35+0000","Dr Pepper makes a guest appearance on “Mad Men.”","On TV, a ‘Mad’ Dr","Media","Coca-Cola"
"618",8,"2009-09-24T18:52:35+0000","Dr Pepper makes a guest appearance on ""Mad Men."".","On TV, a 'Mad' Dr","None","Coca-Cola"
"619",9,"2009-12-31T17:18:57+0000","Media highlights from today’s edition of The New York Times.","Speed Read for Thursday","Media","Coca-Cola"
"620",10,"2009-09-04T02:29:32+0000","The European Union threatened to impose tariffs on a material used in plastic bottles, saying European producers may be victims of subsidies and price undercutting.","Sanctions Threatened Against Plastics Producers","Business","Coca-Cola"
"621",1,"2009-12-31T17:18:57+0000","Media highlights from today’s edition of The New York Times.","Speed Read for Thursday","Media","Coca-Cola"
"622",2,"2009-12-17T02:09:04+0000","“Lucky Thompson might have generated a more complete understanding of jazz in the 20th century,” <a href=""http://www.nytimes.com/2009/12/17/arts/music/17reed.htm?8ur&emc=url"">Ben Ratliff writes</a> of the often overlooked tenor and soprano saxopho...","Get Lucky","Culture","Coca-Cola"
"623",3,"2009-10-13T21:47:28+0000","Michael Jackson’s posthumous new song “This Is It” could prove a significant payday for Paul Anka, near right. Though the song had been advertised as an unheard recording left behind by Mr. Jackson  and written by him alone  it became clear afte...","Anka Will Receive Royalties for Jackson Song","Culture","Coca-Cola"
"624",4,"2009-02-03T05:00:00+0000","","Close Super Bowl helps late-game spots","IHT News","Coca-Cola"
"625",5,"2009-02-03T02:49:18+0000","The commercials that NBC broadcast during the fourth quarter of the Super Bowl fared well in many postgame polls and surveys.","Close Super Bowl Helps Late-Game Spots","Business","Coca-Cola"
"626",6,"2009-10-26T11:11:41+0000","Heineken, the Dutch brewer, has held discussions to buy the brewing operations of Mexican conglomerate Femsa, estimated to be worth about $7.5 billion, The Financial Times reported.","Heineken Said to Thirst for Femsa","Business","Coca-Cola"
"627",7,"2009-10-26T11:11:41+0000","Heineken, the Dutch brewer, has held discussions to buy the brewing operations of Mexican conglomerate Femsa, estimated to be worth about $7.5 billion, The Financial Times reported.","Heineken Said to Thirst for Femsa","None","Coca-Cola"
"628",8,"2009-09-23T15:21:12+0000","More thoughts on a tax to prevent people from drinking cola.","Following Up on a Sugary Tax That’s Hard to Swallow","","Coca-Cola"
"629",9,"2009-11-19T12:39:12+0000","Your Jokes | The N.F.L. is trying to crack down on the number of drunken fans by limiting tailgaiting to three and a half hours. Great idea! Now the fans will get drunk first and then drive to the stadium. — Wendel Potter","‘Huge Global Sales’","","Coca-Cola"
"630",10,"2009-10-13T19:30:56+0000","Michael Jackson's new song ""This Is It"" could prove a significant payday for Paul Anka.","Royalties for Paul Anka in Jackson Song","None","Coca-Cola"
"631",1,"2009-02-20T05:00:00+0000","","Oscars get cold shoulder from advertisers","IHT News","Coca-Cola"
